tm2_mode,line_mode,operator,technology,time_period,total_boarding,survey_route,survey_boardings,florida_threshold,daily_line_name,fare_system,total_hour_cap,line_name,survey_tech,survey_operator,survey_agency,standard_route_id,canonical_operator,standard_route_short_name,standard_route_long_name,standard_line_name,standard_headsign,iteration_description,iteration_number
86.0,x,County Connection,Express Bus,am,12.87120152,,,,15__183,16.0,47.25,15__183_AM_d1_s461,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
86.0,x,County Connection,Express Bus,am,4.514929771,,,,15__184,16.0,210.0,15__184_AM_d0_s462,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
86.0,x,County Connection,Express Bus,am,49.49169326,,,,15__184,16.0,236.25,15__184_AM_d1_s463,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
86.0,x,County Connection,Express Bus,am,0.0,,,,15__185,16.0,94.5,15__185_AM_d0_s464,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
86.0,x,County Connection,Express Bus,am,30.266675,,,,15__185,16.0,94.5,15__185_AM_d1_s465,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
86.0,x,County Connection,Express Bus,am,122.8716953,,,,15__186,16.0,78.75,15__186_AM_d0_s466,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
86.0,x,County Connection,Express Bus,am,36.36652374,,,,15__186,16.0,78.75,15__186_AM_d1_s467,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
42.0,b,County Connection,Local Bus,am,0.235516429,,,,15__187,15.0,94.5,15__187_AM_d0_s468,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
42.0,b,County Connection,Local Bus,am,6.839276046,,,,15__187,15.0,94.5,15__187_AM_d1_s469,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
42.0,b,County Connection,Local Bus,am,1.560927033,,,,15__188,15.0,47.25,15__188_AM_d0_s470,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
42.0,b,County Connection,Local Bus,am,47.87372287,,,,15__188,15.0,78.75,15__188_AM_d1_s471,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
42.0,b,County Connection,Local Bus,am,9.920226097,,,,15__189,15.0,94.5,15__189_AM_d0_s472,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
42.0,b,County Connection,Local Bus,am,64.29868206,,,,15__189,15.0,94.5,15__189_AM_d1_s473,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
42.0,b,County Connection,Local Bus,am,1.70575273,,,,15__190,15.0,94.5,15__190_AM_d0_s474,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
42.0,b,County Connection,Local Bus,am,0.910493135,,,,15__190,15.0,78.75,15__190_AM_d1_s475,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
42.0,b,County Connection,Local Bus,am,29.38581848,,,,15__191,15.0,47.25,15__191_AM_d0_s476,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
42.0,b,County Connection,Local Bus,am,7.029108107,,,,15__191,15.0,47.25,15__191_AM_d1_s477,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
42.0,b,County Connection,Local Bus,am,20.04841195,,,,15__192,15.0,31.5,15__192_AM_d0_s478,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
42.0,b,County Connection,Local Bus,am,3.557627082,,,,15__192,15.0,31.5,15__192_AM_d1_s479,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
63.0,b,Sonoma County Transit,Local Bus,am,87.21357167,20,229.8625683,,19_175_495,7.0,47.25,19_175_495_AM_d0_s1508,local bus,Sonoma County Transit,Sonoma County Transit,495.0,Sonoma County Transit,20,"Russian River Area, Forestville, Sebastopol, Santa Rosa",19_175_495_AM_d0_s1508,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
63.0,b,Sonoma County Transit,Local Bus,am,31.21365738,20,229.8625683,,19_175_495,7.0,31.5,19_175_495_AM_d1_s1499,local bus,Sonoma County Transit,Sonoma County Transit,495.0,Sonoma County Transit,20,"Russian River Area, Forestville, Sebastopol, Santa Rosa",19_175_495_AM_d1_s1499,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
63.0,b,Sonoma County Transit,Local Bus,am,19.98238444,22,25.2875,,19_175_496,7.0,31.5,19_175_496_AM_d0_s1511,local bus,Sonoma County Transit,Sonoma County Transit,496.0,Sonoma County Transit,22,"Sebastopol, Santa Rosa",19_175_496_AM_d0_s1511,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
63.0,b,Sonoma County Transit,Local Bus,am,25.54025841,22,25.2875,,19_175_496,7.0,31.5,19_175_496_AM_d1_s1463,local bus,Sonoma County Transit,Sonoma County Transit,496.0,Sonoma County Transit,22,"Sebastopol, Santa Rosa",19_175_496_AM_d1_s1463,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
63.0,b,Sonoma County Transit,Local Bus,am,0.0,,,,19_175_497,7.0,47.25,19_175_497_AM_d0_s1489,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
63.0,b,Sonoma County Transit,Local Bus,am,0.0,,,,19_175_497,7.0,31.5,19_175_497_AM_d1_s1500,,,,,,,,,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
63.0,b,Sonoma County Transit,Local Bus,am,80.96771121,30,434.9241894,,19_175_498,7.0,31.5,19_175_498_AM_d0_s1520,local bus,Sonoma County Transit,Sonoma County Transit,498.0,Sonoma County Transit,30,"Santa Rosa, Sonoma Valley",19_175_498_AM_d0_s1520,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
63.0,b,Sonoma County Transit,Local Bus,am,71.60180157,30,434.9241894,,19_175_498,7.0,31.5,19_175_498_AM_d1_s1487,local bus,Sonoma County Transit,Sonoma County Transit,498.0,Sonoma County Transit,30,"Santa Rosa, Sonoma Valley",19_175_498_AM_d1_s1487,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
63.0,b,Sonoma County Transit,Local Bus,am,58.71642685,40,21.45254238,,19_175_500,7.0,31.5,19_175_500_AM_d0_s1514,local bus,Sonoma County Transit,Sonoma County Transit,500.0,Sonoma County Transit,40,"Sonoma, Petaluma",19_175_500_AM_d0_s1514,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
63.0,b,Sonoma County Transit,Local Bus,am,0.0,40,21.45254238,,19_175_500,7.0,31.5,19_175_500_AM_d1_s1547,local bus,Sonoma County Transit,Sonoma County Transit,500.0,Sonoma County Transit,40,"Sonoma, Petaluma",19_175_500_AM_d1_s1547,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
63.0,b,Sonoma County Transit,Local Bus,am,0.0,42,18.15294118,,19_175_501,7.0,31.5,19_175_501_AM_d0_s1554,local bus,Sonoma County Transit,Sonoma County Transit,501.0,Sonoma County Transit,42,"Santa Rosa, Industry West Business Park",19_175_501_AM_d0_s1554,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
63.0,b,Sonoma County Transit,Local Bus,am,2.905706882,42,18.15294118,,19_175_501,7.0,47.25,19_175_501_AM_d1_s1543,local bus,Sonoma County Transit,Sonoma County Transit,501.0,Sonoma County Transit,42,"Santa Rosa, Industry West Business Park",19_175_501_AM_d1_s1543,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
63.0,b,Sonoma County Transit,Local Bus,am,136.5274198,44,339.9158754,,19_175_502,7.0,47.25,19_175_502_AM_d0_s1464,local bus,Sonoma County Transit,Sonoma County Transit,502.0,Sonoma County Transit,44,"Petaluma JC, SSU, Santa Rosa",19_175_502_AM_d0_s1464,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
63.0,b,Sonoma County Transit,Local Bus,am,61.00733745,44,339.9158754,,19_175_502,7.0,63.0,19_175_502_AM_d1_s1470,local bus,Sonoma County Transit,Sonoma County Transit,502.0,Sonoma County Transit,44,"Petaluma JC, SSU, Santa Rosa",19_175_502_AM_d1_s1470,,Iter 0 with Flow Distribution Total Impedance set to True,1.0
