station,district,route,direction,type,latitude,longitude,distlink,pemsonlink,shstReferenceId,A,B,model_link_id,A_B
407294,4,80,W,FR,37.903475,-122.312712,9.22826211025784e-06,1,a175cd5ce61d46642eaee69171c8b4f4,3009659,3063041,4080191,3009659_3063041
407295,4,80,W,OR,37.996849,-122.286694,0.0013922533279861,1,ded007549a292997457d284dd3e01f7c,3008955,3026376,4110622,3008955_3026376
407296,4,80,W,FR,37.993511,-122.301607,0.000971327773982,1,07c1815feab000de951dcf9b0e2062ec,3003939,3000175,4003865,3003939_3000175
407298,4,80,W,OR,37.99346,-122.301971,0.0024260486279124,1,07c1815feab000de951dcf9b0e2062ec,3003939,3000175,4003865,3003939_3000175
407305,4,80,W,FR,37.998129,-122.285223,0.0009947521064564,1,ded007549a292997457d284dd3e01f7c,3008955,3026376,4110622,3008955_3026376
407306,4,80,W,OR,37.932553,-122.326013,0.0001051147405691,1,613afe87ee6b14b7235fcecbd1c4ae2a,3042458,3052344,4048465,3042458_3052344
407307,4,80,W,OR,37.918568,-122.317539,0.0002020469290335,1,3edae59b4832e9ee827008ded7bb9fce,3028990,3026970,4031203,3028990_3026970
407308,4,80,W,FR,37.969432,-122.320772,0.0002087719782297,1,8aa3a1d82cd8e2fc781c5e8eee7fc5a6,3036458,3021213,4068896,3036458_3021213
407310,4,80,W,OR,37.975598,-122.318706,9.80512850547431e-05,3,c50f51079662b3b7e540777531e13e59,3057461,3031521,4097831,3057461_3031521
407321,4,85,N,ML,37.333648,-122.056851,7.42847642658072e-06,2,cf102c5b815e707a56d4e98b52be6fd9,2154771,2013245,2221084,2154771_2013245
407322,4,85,N,OR,37.333648,-122.056851,0.0024032775526199,3,cf102c5b815e707a56d4e98b52be6fd9,2154771,2013245,2221084,2154771_2013245
407324,4,85,N,OR,37.396419,-122.068661,1.89019665270029e-05,1,7de3351c6597a1b3cced0171380f9ff9,2013426,2092235,2134595,2013426_2092235
407325,4,85,N,ML,37.383707,-122.068108,4.15585131030745e-05,1,a876c8abae2afd0c2e7f8c22d7079169,2100629,2135105,2179993,2100629_2135105
407326,4,85,N,OR,37.383707,-122.068108,0.0034324821295669,2,a876c8abae2afd0c2e7f8c22d7079169,2100629,2135105,2179993,2100629_2135105
407327,4,85,N,FR,37.381833,-122.067905,0.0036317823419528,2,a876c8abae2afd0c2e7f8c22d7079169,2100629,2135105,2179993,2100629_2135105
407328,4,85,N,ML,37.377217,-122.067542,3.61335143047656e-05,1,01248bbf4c897c845921a9c93c8d609d,2001283,2098693,2001274,2001283_2098693
407329,4,85,N,OR,37.377217,-122.067542,0.0005580767526037,1,01248bbf4c897c845921a9c93c8d609d,2001283,2098693,2001274,2001283_2098693
407330,4,85,N,FR,37.377217,-122.067542,0.00092093817344,2,01248bbf4c897c845921a9c93c8d609d,2001283,2098693,2001274,2001283_2098693
407331,4,85,N,ML,37.335431,-122.058337,3.64001006882141e-05,2,c59970d2ad2f3d54ae6d2476241f787d,2150724,2013245,2210944,2150724_2013245
407337,4,85,N,ML,37.353092,-122.0609,1.54580448962995e-05,1,b14b6e8f67f71c22eb9f2c98dc080fef,2129611,2100941,2189356,2129611_2100941
407338,4,85,N,OR,37.353092,-122.0609,0.0012150336194528,1,b14b6e8f67f71c22eb9f2c98dc080fef,2129611,2100941,2189356,2129611_2100941
407341,4,85,N,ML,37.344713,-122.059766,2.262469903536e-05,2,000619909cfedfdc3ae846759247e09f,2000020,2129611,2000019,2000020_2129611
407342,4,85,N,ML,37.379094,-122.067604,2.69829646745515e-05,1,6c9afb2ca10aeb4430b0f669634c9795,2098693,2100629,2116173,2098693_2100629
407343,4,85,N,OR,37.379094,-122.067604,0.0006343180600832,2,6c9afb2ca10aeb4430b0f669634c9795,2098693,2100629,2116173,2098693_2100629
407344,4,85,N,ML,37.331501,-122.054687,5.2956247367604e-06,1,25c7faf230acac5b95be6c406be9f4bb,2038813,2154771,2040515,2038813_2154771
407345,4,85,N,OR,37.331501,-122.054687,0.0054473837954437,3,25c7faf230acac5b95be6c406be9f4bb,2038813,2154771,2040515,2038813_2154771
407346,4,85,N,OR,37.335431,-122.058337,8.95009212289141e-05,3,c59970d2ad2f3d54ae6d2476241f787d,2150724,2013245,2210944,2150724_2013245
407347,4,85,S,FR,37.394258,-122.068542,0.0002605083378987,1,94e52a6b3a080a7a8e0c0ddea41417a8,2092038,2146059,2159210,2092038_2146059
407348,4,85,S,ML,37.384273,-122.068412,3.30806826865078e-05,1,274e4fee4d8c213db83655723183e02e,2017301,2169849,2042065,2017301_2169849
407349,4,85,S,OR,37.384273,-122.068412,0.0035084276792444,1,274e4fee4d8c213db83655723183e02e,2017301,2169849,2042065,2017301_2169849
407351,4,85,S,FR,37.377057,-122.067805,0.0012618733195115,1,a424b15c38541f28294bda067afdecb3,2104948,2155458,2175467,2104948_2155458
407352,4,85,S,ML,37.377057,-122.067805,8.83003624787532e-06,1,a424b15c38541f28294bda067afdecb3,2104948,2155458,2175467,2104948_2155458
407353,4,85,S,OR,37.377057,-122.067805,0.0008573122966244,1,a424b15c38541f28294bda067afdecb3,2104948,2155458,2175467,2104948_2155458
407360,4,85,S,ML,37.373187,-122.067646,0.0002226042154914,1,d0acf1957db7b1d36cb021d138c2e17d,2155458,2048082,2222812,2155458_2048082
407361,4,85,S,ML,37.363107,-122.063006,0.0003521711306172,2,d0acf1957db7b1d36cb021d138c2e17d,2155458,2048082,2222812,2155458_2048082
407363,4,85,S,FR,37.35386,-122.061523,0.0002358919282256,1,2fb1f33100be494eaa8c8f94713fe0d0,2048082,2152334,2051033,2048082_2152334
407364,4,85,S,ML,37.351529,-122.060518,2.95087643133859e-05,1,2fb1f33100be494eaa8c8f94713fe0d0,2048082,2152334,2051033,2048082_2152334
407365,4,85,S,OR,37.351529,-122.060518,0.0003118047530481,1,2fb1f33100be494eaa8c8f94713fe0d0,2048082,2152334,2051033,2048082_2152334
407367,4,85,S,ML,37.379368,-122.067871,1.85061133879895e-05,1,fab50fb5e82f6e3ab0266159120dffb7,2169849,2128590,2267768,2169849_2128590
407368,4,85,S,OR,37.379368,-122.067871,0.0008730104037456,1,fab50fb5e82f6e3ab0266159120dffb7,2169849,2128590,2267768,2169849_2128590
407370,4,85,S,ML,37.333574,-122.057007,4.17374639830805e-05,1,bb62606be53ee609901de5440b837020,2145984,2158472,2200034,2145984_2158472
407371,4,85,S,OR,37.333574,-122.057007,0.0155527878438857,1,bb62606be53ee609901de5440b837020,2145984,2158472,2200034,2145984_2158472
407372,4,85,S,ML,37.344708,-122.059991,2.4742237138235e-05,2,c93beb767e9b0df430cd3cefe697ab06,2152334,2126936,2214852,2152334_2126936
407374,4,85,S,ML,37.395123,-122.068612,7.75495152405763e-05,1,94e52a6b3a080a7a8e0c0ddea41417a8,2092038,2146059,2159210,2092038_2146059
407429,4,101,N,ML,37.188785,-121.690165,7.2232894955967e-06,1,914993e3d7c0b5d15cf799f973a989fa,2016405,2140210,2155355,2016405_2140210
407439,4,101,S,ML,37.188381,-121.690347,7.26073988042106e-05,1,2843ab2c84f16db9dfb26692227a8a96,2041107,2103067,2043075,2041107_2103067
407457,4,680,N,ML,37.978657,-122.065116,0.0001163084716169,1,19c329223871ef5ae5ba74c17d05af42,3012559,3013801,4012703,3012559_3013801
407459,4,680,N,OR,37.978657,-122.065116,0.0012022256011665,1,19c329223871ef5ae5ba74c17d05af42,3012559,3013801,4012703,3012559_3013801
407460,4,680,N,ML,38.061999,-122.131285,1.49226617485145e-05,1,6da3710a5ac4b30b1b66a3c6363cfa12,3512788,3538177,5026301,3512788_3538177
407464,4,680,N,ML,37.926535,-122.060476,1.68707503104113e-05,1,e0b38ea8abdc15168cd786487c433b32,3073902,3077782,4111491,3073902_3077782
407475,4,680,S,ML,37.916062,-122.065598,4.63788601184028e-05,2,2244e59508c6cd268fc585767b5546fd,3016470,3042180,4016907,3016470_3042180
407477,4,680,S,ML,38.062191,-122.13154,0.0004978659679175,1,19ae24a325f60161a1f8d53a770a6c93,3506065,3529843,5006116,3506065_3529843
407482,4,680,S,OR,37.916062,-122.065598,0.0017747105963018,1,2244e59508c6cd268fc585767b5546fd,3016470,3042180,4016907,3016470_3042180
407483,4,680,S,FR,37.916062,-122.065598,0.0047717736275371,2,2244e59508c6cd268fc585767b5546fd,3016470,3042180,4016907,3016470_3042180
407484,4,680,S,FR,37.916017,-122.065641,0.0048334268560192,2,2244e59508c6cd268fc585767b5546fd,3016470,3042180,4016907,3016470_3042180
407627,4,12,E,ML,38.207657,-122.157066,2.09804078896032e-05,1,be514ec23070ac87431cc099b50f3337,3522575,3534696,5045751,3522575_3534696
407710,4,280,N,ML,37.317459,-121.938793,1.17950028526456e-05,1,d70728c9dcc47b881d33bda5f68a89bf,2157861,2122078,2229490,2157861_2122078
407745,4,80,W,FF,37.825278,-122.30642,0.000527649847381,1,9b89a5f78a4058d7c24bc96a351c5e60,2519445,2547110,3103371,2519445_2547110
407746,4,80,W,FR,37.825306,-122.306251,0.0002144114823655,1,9b89a5f78a4058d7c24bc96a351c5e60,2519445,2547110,3103371,2519445_2547110
407749,4,80,W,OR,38.012764,-122.271549,0.0022285612319384,1,cac65a86de6b5eea70e9b82155e14dbd,3072040,3060090,4100671,3072040_3060090
407750,4,80,W,ML,37.825306,-122.306251,4.60700967339426e-06,3,9b89a5f78a4058d7c24bc96a351c5e60,2519445,2547110,3103371,2519445_2547110
407857,4,80,E,FR,37.846672,-122.298302,0.0006804141081921,1,89484a50bb9bb4ae7a6f4143b6178fdd,2564095,2602459,3091153,2564095_2602459
407862,4,80,E,OR,37.926363,-122.321257,1.04662416725127e-05,1,972a90b16856add368756c45e95529f6,3059602,3068461,4075167,3059602_3068461
407863,4,80,E,ML,37.871721,-122.305175,6.10765237453621e-06,2,99562493587e28e7b04ec8264f00f665,2580570,2552688,3101872,2580570_2552688
407867,4,80,E,OR,38.140142,-122.219232,0.0009695827511001,2,4581c91b1cfa902d5060bec987b04807,3515332,3529326,5016671,3515332_3529326
407868,4,80,E,FR,38.124481,-122.229258,0.0003745464440579,1,11c7937c638e9e8eb7422a3691f6da4d,3504255,3538046,5004245,3504255_3538046
407869,4,80,E,ML,38.124871,-122.229014,3.24398098003817e-05,2,11c7937c638e9e8eb7422a3691f6da4d,3504255,3538046,5004245,3504255_3538046
407870,4,80,E,OR,38.125001,-122.228933,0.0003478235200155,1,11c7937c638e9e8eb7422a3691f6da4d,3504255,3538046,5004245,3504255_3538046
407874,4,80,W,FR,37.853858,-122.300293,0.0013765078529724,1,83d38bc991c21d7deb1b3347bf47828e,2571990,2583037,3087470,2571990_2583037
407882,4,80,W,ML,37.871671,-122.305506,6.16452566996372e-05,2,9a035e0ca2b93de40510f53e0eccf2a4,2580846,2539284,3102348,2580846_2539284
407883,4,80,W,ML,38.124914,-122.229194,1.20883623341466e-05,1,da008832974a00e33ba06c88ab572353,3500498,3524667,5052426,3500498_3524667
407948,4,101,N,FR,37.601854,-122.379097,0.0007764089942761,1,d8adb330554f50c4953e071953b8e43e,1543604,1522745,1064004,1543604_1522745
407949,4,101,N,OR,37.602219,-122.379663,0.0128904263124254,4,d8adb330554f50c4953e071953b8e43e,1543604,1522745,1064004,1543604_1522745
407953,4,101,S,OR,37.602037,-122.379809,0.0002621855972594,2,172a6270b128cc36026026204b1de248,1506705,1511742,1006799,1506705_1511742
407954,4,101,S,OR,37.60259,-122.380656,0.0005893848678669,2,172a6270b128cc36026026204b1de248,1506705,1511742,1006799,1506705_1511742
407955,4,101,S,FR,37.603701,-122.382346,0.000176235641104,2,172a6270b128cc36026026204b1de248,1506705,1511742,1006799,1506705_1511742
407964,4,580,E,ML,37.701648,-121.913371,2.84506439283761e-05,3,3483f6d1f2c3736c34f130b45d8c913b,2532913,2592939,3034980,2532913_2592939
407981,4,4,W,OR,38.019108,-121.939005,0.0055512352802031,1,ff9fb0954535136f65fa9fda0774b468,3077139,3004937,4126894,3077139_3004937
407987,4,24,E,ML,37.861705,-122.209368,1.82826984380294e-05,1,cdf1b927d5c676b0ce9e0b7430b88c15,2584156,3071183,4102217,2584156_3071183
407988,4,24,E,OR,37.861705,-122.209368,0.0023042515561467,1,cdf1b927d5c676b0ce9e0b7430b88c15,2584156,3071183,4102217,2584156_3071183
407989,4,24,E,FR,37.861705,-122.209368,0.0008433329241747,1,cdf1b927d5c676b0ce9e0b7430b88c15,2584156,3071183,4102217,2584156_3071183
407990,4,24,E,ML,37.848686,-122.225718,0.0006214205578248,2,95259faa891c908744288e432e62f67f,2541728,2571306,3099095,2541728_2571306
407991,4,24,E,OR,37.848686,-122.225718,0.0065857602533054,2,95259faa891c908744288e432e62f67f,2541728,2571306,3099095,2541728_2571306
407992,4,24,E,ML,37.85316,-122.221654,0.0003968887891306,1,8f0cd2b6c0736f4989ddddaff9d6dd3e,2576576,2515635,3095037,2576576_2515635
407993,4,24,E,FR,37.852532,-122.22209,0.0001465321788958,1,8f0cd2b6c0736f4989ddddaff9d6dd3e,2576576,2515635,3095037,2576576_2515635
407994,4,24,E,OR,37.85316,-122.221654,0.0006673283105065,2,8f0cd2b6c0736f4989ddddaff9d6dd3e,2576576,2515635,3095037,2576576_2515635
407995,4,24,W,ML,37.84877,-122.226571,0.0005513868099596,1,76841771fdeb217528b6ff455fef1e29,2566312,2532767,3078689,2566312_2532767
407996,4,24,W,FR,37.84877,-122.226571,0.0038346404585814,1,76841771fdeb217528b6ff455fef1e29,2566312,2532767,3078689,2566312_2532767
408000,4,24,W,ML,37.852296,-122.222499,3.01578334776304e-05,1,32955aec4b2aa3c5751cec952fd13f7a,2531793,2605620,3033682,2531793_2605620
408002,4,24,W,OR,37.852296,-122.222499,0.0001166081151366,1,32955aec4b2aa3c5751cec952fd13f7a,2531793,2605620,3033682,2531793_2605620
408004,4,80,E,FR,38.222342,-122.129446,0.000539261159081,1,e4a8978f409f5a8d6f6653659a296b56,3531612,3515660,5054949,3531612_3515660
408005,4,80,E,OR,38.223717,-122.127327,0.0008670725186573,1,e4a8978f409f5a8d6f6653659a296b56,3531612,3515660,5054949,3531612_3515660
408007,4,80,E,FR,38.258036,-122.062459,0.0007417185585455,3,acea9873851820bb7545da6516fa1674,3515815,3506313,5041579,3515815_3506313
408008,4,80,E,FR,38.259379,-122.061367,0.0024663794031115,3,acea9873851820bb7545da6516fa1674,3515815,3506313,5041579,3515815_3506313
408009,4,80,E,OR,38.259621,-122.061166,0.0008711549243624,1,acea9873851820bb7545da6516fa1674,3515815,3506313,5041579,3515815_3506313
