station,district,route,direction,type,year_of_coordinates,latitude,longitude,shstReferenceId,model_link_id,A,B,station_unique_lat_long_pairs,station_distance_moved_ft
401720,4,680,S,ML,2015,38.002087,-122.078951,4984b3afb4f8913ea3e7302c29e595d1,4036430,3033216,3024246,1,0.0
401722,4,680,S,ML,2015,37.720856,-121.938337,6354c728722ad860f80180cbf6b365c3,3066038,2557598,2517361,1,0.0
401724,4,680,N,ML,2015,37.849917,-122.028521,954b252f9806229bea85cf67355e5b28,4074247,3059077,3042424,1,0.0
401728,4,101,S,ML,2017,38.348778,-122.71317,a22a8826c443502968f7db8ad02b6590,7043272,4506546,4541049,1,0.0
401734,4,680,S,ML,2015,37.947268,-122.057489,e709d0778c016ab450cb6ebcdb5bd44c,4114612,3077330,3017804,2,216.46132762229936
401742,4,680,N,ML,2011,37.962762,-122.054051,1eb5280d00b9f7c20fb03ba826fe7606,4015126,3014822,3074965,1,0.0
401744,4,680,S,ML,2017,37.84987,-122.028746,368efdb25ae653e144c2fbbd87ea8cc4,4027071,3025517,3062365,1,0.0
401746,4,24,E,ML,2015,37.892433,-122.167031,e17d309521ea78fc9ea7cc059b6a9c19,4111888,3073191,3051893,1,0.0
401748,4,680,S,ML,2015,37.967137,-122.057083,788143dd78c575dd32d14dcbe6be9e34,4059973,3032602,3080048,2,31.385418793940733
401750,4,680,S,ML,2014,38.020578,-122.100284,ac7e666abdf59d9ff65d39539e23d6bc,4085747,3065235,3035041,2,21.435677992818423
401756,4,4,W,ML,2017,37.995123,-122.068515,460f9cf9e451563686cae73b97daeba8,4034720,3031874,3019271,2,8.274342505304363
401758,4,101,N,ML,2015,38.350146,-122.712965,02eff7da4c5bb9442a83936632004b95,7000841,4500852,4543180,1,0.0
401762,4,680,N,ML,2015,37.942855,-122.05913,2e896afcd6cfbc42fa0dae4fb6dd1c1a,4023110,3022048,3077620,2,224.0507475910073
401766,4,101,S,ML,2017,38.346899,-122.713127,e1287d67a02ac9d545721884aa23d15a,7060297,4541049,4539388,1,0.0
401768,4,680,N,ML,2015,38.020646,-122.100069,de88db51b70442c8c44114280d0b633f,4110496,3075927,3015825,2,16.78283172645157
401770,4,680,N,ML,2015,37.947233,-122.057213,2e896afcd6cfbc42fa0dae4fb6dd1c1a,4023110,3022048,3077620,2,227.10655918725132
401774,4,680,S,ML,2011,37.962792,-122.054325,3577b7543bc798cf24e923053e2d5a59,4026562,3025099,3029631,1,0.0
401778,4,680,N,ML,2015,37.943954,-122.05866,2e896afcd6cfbc42fa0dae4fb6dd1c1a,4023110,3022048,3077620,2,225.8337403619137
401780,4,680,N,ML,2015,38.002078,-122.078721,d52f531cd34ffa9b3ca345b0d34deed5,4105781,3074109,3052714,1,0.0
401781,4,80,E,ML,2017,38.218004,-122.135704,05e2c8efdec030bf1e2a7a3cafb1e9c3,5001451,3501479,3529472,2,207.83644587170375
401782,4,80,W,ML,2015,38.220082,-122.133174,707f3d387348819cbeeba99373594555,5026983,3523054,3522105,1,0.0
401784,4,80,E,ML,2015,38.223534,-122.127613,e4a8978f409f5a8d6f6653659a296b56,5054949,3531612,3515660,1,0.0
401785,4,80,W,ML,2016,38.223755,-122.127691,04d4ef0de837e01712ad18aa356ecb79,5001188,3501215,3523054,1,0.0
401786,4,80,W,ML,2017,38.227238,-122.121552,94235d1e10256f0778c9bd87714c1067,5035495,3528451,3501215,1,0.0
401787,4,80,E,ML,2015,38.227089,-122.121342,4712df136906fad88bbdc7d3f156cea7,5017077,3515660,3503154,1,0.0
401788,4,80,W,ML,2015,38.230959,-122.113197,d06c725ce1a141372c2bf233c8df0949,5050141,3535634,3528451,1,0.0
401789,4,80,E,ML,2017,38.23082,-122.113024,2060be40c87214af8efe3be5aa31fbe2,5007724,3503154,3538426,1,0.0
401790,4,80,W,ML,2015,38.234207,-122.105771,a72eef4873955fd29784f31763779108,5040164,3531046,3535634,1,0.0
401791,4,80,E,ML,2015,38.233999,-122.105578,f2529eeb1fc66ff783ca6e80f766a537,5058288,3538426,3538494,1,0.0
401793,4,80,E,ML,2015,38.045336,-122.23769,653d9eb97fe4fec97526627d5065ad84,4050471,3043909,3011998,2,387.7654352711931
401794,4,680,S,ML,2015,37.875054,-122.045272,c773061dde7a4a73dcde55885c251e2b,4098995,3071355,3066914,1,0.0
401795,4,101,N,ML,2017,37.717176,-122.398947,b2085e5ee374fd106e85fc86237e8166,28490,1015715,1024683,1,0.0
401796,4,29,N,ML,2015,38.321776,-122.309316,d2f1bcc160d1c755206bddb748a8e35d,6014336,4009987,4008154,1,0.0
401797,4,29,S,ML,2015,38.321719,-122.309541,b1330b0a11378be1d205662a17f19e84,6011952,4005948,4010700,1,0.0
401798,4,29,S,ML,2015,38.317605,-122.307867,b1330b0a11378be1d205662a17f19e84,6011952,4005948,4010700,1,0.0
401799,4,29,N,ML,2015,38.317645,-122.307697,d2f1bcc160d1c755206bddb748a8e35d,6014336,4009987,4008154,1,0.0
401800,4,84,E,ML,2015,37.525232,-122.098805,c92942e21cd829343976bdda1180b4f3,3133722,1542789,2598953,1,0.0
401808,4,280,N,ML,2012,37.334883,-121.860066,f66d3540f31b3b12ad93b189e1d24882,2263072,2168573,2046694,1,0.0
401810,4,280,N,ML,2015,37.32592,-121.883989,924767c22b9bc79076c8cf5930f731a8,2156426,2123811,2065156,1,0.0
401816,4,87,S,ML,2015,37.371198,-121.927225,48fc205d339a0df8a89b09e2f54f7171,2078221,2009397,2164883,2,99.54415517216891
401817,4,87,N,ML,2012,37.371142,-121.926848,b9beef81fe92eace5090afc1bbdc5e7e,2198279,2145214,2148915,1,0.0
401818,4,680,S,ML,2012,37.89187,-122.063101,797e545dc18992c64b01a6232d4a8fa6,4060467,3050723,3075186,1,0.0
401819,4,101,N,ML,2015,37.77007,-122.419351,393d3f0abb902fcd0d2798d25cacf7a0,9136,1008406,1010415,1,0.0
401820,4,101,S,ML,2015,37.769613,-122.416876,9122ea88b3ec72593c1da39a57da24dc,23277,1011097,1021652,1,0.0
401825,4,4,W,ML,2015,38.019902,-121.901355,bb17d7ec990e235f2038d73d1bedb2b5,4092854,3068686,3077139,2,158.77402811156747
401826,4,4,E,ML,2015,38.01981,-121.90176,44df4cf2dcf91ffffdf118ad8e599d27,4034115,3031389,3073906,2,54.17976042368643
401827,4,4,W,ML,2017,38.019036,-121.897048,bb17d7ec990e235f2038d73d1bedb2b5,4092854,3068686,3077139,2,74.07354910050226
401828,4,4,E,ML,2015,38.018867,-121.897141,44df4cf2dcf91ffffdf118ad8e599d27,4034115,3031389,3073906,2,71.27714343634254
401829,4,4,E,ML,2015,38.016161,-121.886863,d41069cf1e32cc42da4158bee9f8975c,4105233,3073906,3015124,1,0.0
401830,4,4,W,ML,2015,38.014362,-121.877909,79281980a509d29eab53e36d316c43fa,4060322,3050631,3068686,4,4314.7519280435345
401831,4,101,S,ML,2015,37.521616,-122.264949,af771e96f216b31e69c92d3de7dd38f0,1051824,1535373,1541772,2,52.89996265168556
401832,4,101,N,ML,2015,37.516368,-122.258712,62306d1576c45f72f36645973f1c69c9,1028831,1525223,1539372,2,526.4247053679402
401833,4,101,N,ML,2015,37.496427,-122.233186,e9122bc84c88daed455e34908e4a04b7,1068847,1541487,1545828,2,105.22506580708222
401834,4,101,N,ML,2015,37.496277,-122.232673,e9122bc84c88daed455e34908e4a04b7,1068847,1541487,1545828,2,158.53874090182907
401835,4,101,N,ML,2016,37.491388,-122.218882,806202e10122b532d5593c79afb9ab71,1037799,1531414,1541487,1,0.0
401836,4,101,N,ML,2012,37.490966,-122.217925,352564e5a16e7fd6e174199be495700a,1015547,1501043,1531414,1,0.0
401837,4,101,S,ML,2015,37.490595,-122.217518,b734b5de97854d016e91f5a92b682287,1054098,1540426,1514959,1,0.0
401840,4,680,S,ML,2015,37.886101,-122.055836,b3f9d265c8b4912f522a8ef082236ff2,4089377,3030043,3038607,3,2186.1844544813544
401841,4,238,N,ML,2015,37.689198,-122.10708,ab5b084375d0ab4d529165545937a3d7,3113802,2587030,2599317,1,0.0
401844,4,238,S,ML,2012,37.690459,-122.090275,9af39c21b96f538c4fd25464a5b73f68,3102975,2581176,2523625,1,0.0
401845,4,280,N,ML,2015,37.332668,-122.060628,df323ebd069cf87c000bb83fb2db7b57,2238191,2106183,2146914,1,0.0
401846,4,280,S,ML,2015,37.332482,-122.060617,579dea6f8d80d55188d59de9efd60fb6,2093765,2082587,2089108,1,0.0
401851,4,580,W,ML,2017,37.701673,-121.883255,93452529976f208c5a28a3e56bb53a2a,3097873,2578254,2521226,1,0.0
401852,4,580,E,ML,2017,37.701391,-121.883264,8031c3f28401577839f7baac98227db3,3085048,2570443,2567791,1,0.0
401853,4,580,W,ML,2015,37.70123,-122.037919,5c616d3dc2cb03621c0c675b2cf1ddfd,3061347,2554124,2507020,1,0.0
401854,4,580,E,ML,2015,37.70096,-122.03778,938c68a310a82732237c1a7bb9940812,3098054,2578355,2589017,1,0.0
401855,4,580,W,ML,2015,37.721256,-122.134811,3cec5df45a9e2ed3f7e9e6b231a4dc9a,3040508,2537598,2593478,1,0.0
401856,4,580,E,ML,2015,37.721144,-122.135,e412c72a6f78a16627c8d74bb8cec7fc,3151587,2603146,2518675,1,0.0
401857,4,580,W,ML,2015,37.763173,-122.149746,28bb7d4054d4da2fda957bd8f7100811,3027113,2526000,2572619,1,0.0
401858,4,580,E,ML,2015,37.763133,-122.149977,882f772b8b1862ed9610dccf11e4c24e,3090414,2573758,2550226,1,0.0
401859,4,101,N,ML,2015,37.521719,-122.264813,afd6146b0f10a8bc009a935a2a6c293b,1051932,1539372,1518992,1,0.0
401860,4,101,S,ML,2015,37.496134,-122.232743,f7864c506dc4c098425ff01211dff46a,1073158,1504225,1515537,2,157.6242012713029
401861,4,101,S,ML,2015,37.496279,-122.233258,f7864c506dc4c098425ff01211dff46a,1073158,1504225,1515537,2,210.79174619522166
401868,4,101,S,ML,2015,37.513987,-122.256314,1254dc0ec1c154b4881aee3f12a6114c,1005384,1505336,1547625,2,263.4265190978008
401869,4,101,N,ML,2015,37.518081,-122.260663,62306d1576c45f72f36645973f1c69c9,1028831,1525223,1539372,1,0.0
401870,4,101,S,ML,2015,37.517958,-122.26082,1254dc0ec1c154b4881aee3f12a6114c,1005384,1505336,1547625,1,0.0
401871,4,880,N,ML,2015,37.707384,-122.161886,3bbb726f5deaa6db441f68080aa551e1,3039721,2536949,2570335,1,0.0
401872,4,101,N,ML,2015,37.484232,-122.183031,8fe0741e023abb5a8f527e42b124e51e,1042366,1534158,1538798,1,0.0
401874,4,101,N,ML,2015,37.487321,-122.203433,ac2f13abe5b3d2ea101ab58459d957aa,1050814,1538798,1501043,1,0.0
401875,4,101,S,ML,2015,37.487195,-122.203699,3654b40dd2fb068207d17efab125b210,1015869,1514959,1500513,1,0.0
401877,4,80,W,ML,2017,38.335912,-122.017281,11e6eeb964a9ade9fa88e5e04ccdf547,5004284,3504290,3506444,1,0.0
401878,4,80,E,ML,2017,38.335762,-122.017033,c9120f3bc3b54f7648ec6bc5d5e68f12,5048365,3519726,3502317,1,0.0
401879,4,80,E,ML,2015,38.259621,-122.061166,acea9873851820bb7545da6516fa1674,5041579,3515815,3506313,2,211.13742624113112
401880,4,85,N,ML,2015,37.24082,-121.778693,05029675c0225b80a37278e13035dc9b,2005378,2005426,2160130,1,0.0
401881,4,101,S,ML,2015,37.241836,-121.769232,73908b703b05255dd9fe00a20914205f,2123676,2103727,2121837,1,0.0
401882,4,101,N,ML,2013,37.513359,-122.255314,62306d1576c45f72f36645973f1c69c9,1028831,1525223,1539372,1,0.0
401883,4,101,S,ML,2017,37.512813,-122.254967,1254dc0ec1c154b4881aee3f12a6114c,1005384,1505336,1547625,1,0.0
401888,4,880,N,ML,2015,37.541569,-122.018846,c53172138488b61cd039f26ef91c2e2a,3131135,2595221,2578287,1,0.0
401889,4,680,S,ML,2012,37.883321,-122.052842,572191a29467189d636c3d9acf9a4e1a,4043277,3038607,3071355,1,0.0
401890,4,101,N,ML,2015,37.343447,-121.855539,97c4bee7f937337363442dc13d5b689d,2162238,2127094,2127786,1,0.0
401891,4,101,S,ML,2015,37.343293,-121.855795,6b86fbf3ef71d49156fdade92506c23f,2114997,2040481,2040383,1,0.0
401892,4,80,E,ML,2015,37.824658,-122.307909,9228c72ab8eaf319fcb79c525aebe2ca,3097162,2577832,2536667,1,0.0
401893,4,80,E,FF,2015,37.824658,-122.307909,fe073c0086606076359c7fafa58c5c85,3168590,2608411,2566599,1,0.0
401894,4,80,W,ML,2017,37.959017,-122.33077,f278b4aca20da2c831169c28f84d7620,4120358,3021213,3036831,2,142.40509419978497
401895,4,80,E,ML,2015,37.958848,-122.330579,6e6ffb07cce3ceb9e67079ba89dcfc7f,4054968,3011756,3065660,2,91.2036132216784
401896,4,980,E,ML,2015,37.817758,-122.269915,e507328760c0fe7f2e780b9487b8af50,3152207,2519325,2554454,1,0.0
401897,4,980,E,FF,2015,37.817758,-122.269915,1de04276ecafeb39b0f05c16e2546b64,3019807,2519325,2572033,1,0.0
401899,4,580,E,ML,2011,37.824753,-122.270809,7da517265ed2af0ab383fac66493e5c2,3083339,2530695,2507805,1,0.0
401900,4,80,W,ML,2015,37.88833,-122.30909,cd32266b39516dd9ce41bb6e0d70a282,3136447,2511680,2534865,1,0.0
401901,4,80,E,ML,2015,37.888622,-122.308678,5282b78ba8ab58f32dde41cd7e58b968,3054893,2549215,2601035,3,1377.6018471569444
401906,4,101,S,ML,2015,37.335259,-121.848031,7182be83f5dbc433a1dd9c84d5f24b61,2121495,2040383,2004195,1,0.0
401908,4,101,N,ML,2014,37.335284,-121.847662,1de4f569aa6a3315045094f77f7927e0,2032054,2031075,2065205,1,0.0
401910,4,101,N,ML,2011,37.526135,-122.269775,46cd4fea23398235b251d4c83e139b66,1020651,1518992,1515916,1,0.0
401911,4,980,W,ML,2015,37.818437,-122.27017,9c05c021529ccb5c7d93f187b08c9a23,3103678,2558170,2607769,1,0.0
401912,4,980,W,FF,2015,37.818437,-122.27017,2022b3b7698248ee2360f422e44ca17d,3021289,2520703,2607769,1,0.0
401913,4,101,S,ML,2017,37.482728,-122.179403,9e4f1b5af1301ec7609b68e14284110d,1046712,1536623,1513269,2,105.94259823769643
401914,4,101,N,ML,2017,37.544766,-122.287979,26cdf97d8c9d40f22fe9348887dd47a2,1011421,1511000,1544295,2,210.93822643677305
401917,4,680,N,ML,2015,37.736265,-121.949884,f1c529d2b90c7f2a94f3bf2f6130c235,4120008,3079048,3042537,2,90.05247829883848
401918,4,680,S,ML,2015,37.736222,-121.95013,c8d4fa71f4d8a4b8bf4d01ed55f4869a,4099696,3071646,3011597,2,63.74508226118531
401923,4,80,W,ML,2015,38.364998,-121.963981,696080d5872b78122c67ea05cc3b2449,5025273,3521863,3506849,1,0.0
401924,4,680,N,ML,2015,37.853385,-122.02894,e25241623e5d1fa4c74aa32c7485a107,4112246,3042424,3019848,2,150.92525907557274
401925,4,680,S,ML,2015,37.853324,-122.029154,bc0833ec8395813474552bd5b50bb50d,4093331,3057428,3025517,2,189.84229429651862
401926,4,101,S,ML,2015,37.411999,-122.078452,bf05ee9a49ff6346c59eb114f02c1d3f,2203962,2147711,2050282,1,0.0
401927,4,101,N,ML,2015,37.483017,-122.179523,7e61d6ce13dfbde4e3f11c5ed9384459,1037174,1507972,1534158,2,105.39337289670767
401928,4,101,S,ML,2017,37.504821,-122.246025,f51f6364319922154869466bc5ae7d84,1072442,1547625,1548066,2,52.82871630951008
401929,4,101,N,ML,2015,37.503896,-122.244641,7f0e6409ec251f745f56cb045cedc0a6,1037400,1531166,1525223,2,578.9769357984173
401934,4,101,N,ML,2015,37.73437,-122.406177,749648614284a218eda4ebc4d8b1cb6c,18736,1007868,1024155,1,0.0
401936,4,101,S,ML,2015,37.407282,-122.06515,fd035c9697920643a8abdd558b1601a9,2270219,2163931,2140596,1,0.0
401942,4,280,N,ML,2011,37.322594,-121.897858,6df8f225bb3727c917b3a0d905ffe4d2,2117660,2099693,2096824,1,0.0
401943,4,280,S,ML,2015,37.322361,-121.8978,005586c0c986e59d4dcd979513f7e8e6,2000384,2000391,2053861,1,0.0
401949,4,101,N,ML,2015,37.414582,-122.083368,43655ef563ceb468f556edf4c87d4cb5,2072120,2013936,2098051,1,0.0
401950,4,680,S,ML,2017,37.777206,-121.975377,0857925213f8f49dcab09c65d1dbf102,4004151,3004224,3069148,1,0.0
401951,4,4,W,ML,2015,37.992454,-122.076392,a9e971dd8f09cf947966d79487ac672e,4084460,3013751,3073381,3,2518.8544955854563
401952,4,4,E,ML,2015,37.992177,-122.076479,3f67ba0a9c38b568bc4d4263f26c3aed,4031486,3029224,3074431,3,2553.826122184266
401954,4,4,E,ML,2017,38.011247,-121.864952,c928ce9dffc9cb55547832b0f1154587,4099843,3057700,3061774,1,0.0
401957,4,87,N,ML,2015,37.270409,-121.860854,6275189430e057eafad9a3283a66cb16,2105379,2091063,2012193,2,74.46435833784287
401958,4,87,S,ML,2015,37.270378,-121.861311,51d5da6b2a71e43ca85e8687b8f087ec,2087550,2077856,2103761,2,109.80957228085916
401994,4,101,N,ML,2015,37.385523,-121.975872,9ee8bdf8bfa4477f03731c433a709d3f,2169886,2012122,2116866,1,0.0
401995,4,101,N,ML,2014,37.386009,-121.977583,9ee8bdf8bfa4477f03731c433a709d3f,2169886,2012122,2116866,1,0.0
401996,4,101,N,ML,2015,37.396411,-122.015716,8029c77c4fae50445ff3a854a287172b,2136997,2112297,2050612,1,0.0
401997,4,101,N,ML,2015,37.398597,-122.025693,325f08e5f0dc33104999a21d4838b9b6,2053928,2050612,2159097,1,0.0
401998,4,101,N,ML,2015,37.404178,-122.05107,60aeb0ee12bbb0dcf5099af4a5bddfb3,2103467,2089685,2114658,1,0.0
401999,4,680,S,ML,2015,37.832159,-122.004898,498cca260dc0b574fe619890a7caa025,4036448,3033231,3045454,1,0.0
402000,4,101,S,ML,2015,37.419828,-122.091045,227b0d568b4d7897f92ac50da44b21f4,2036989,2034624,2069159,1,0.0
402001,4,80,W,ML,2014,38.17016,-122.199253,a511b5bf2e635fba04c8dd9ca9412e13,5039648,3530784,4003356,1,0.0
402002,4,80,E,ML,2017,38.169958,-122.198969,8f909ddaae29e015cf784f73f7020e65,5034456,4007743,3529426,1,0.0
402005,4,101,S,ML,2017,38.2353,-122.619054,0df5f10c77d83808b5a4a8f61f5e02e8,7003858,4503872,4518020,1,0.0
402006,4,580,E,ML,2011,37.700968,-121.772462,4a347f9a0d03c1e9ce1993b666b277ba,3049429,2544902,2549316,1,0.0
402007,4,580,W,ML,2017,37.701136,-121.819792,61c7d24a236574a8c7f1950a64bb1c1c,3065012,2556855,2519439,2,210.49258250597973
402008,4,101,N,ML,2015,36.958075,-121.551297,3cafc8dee40acbcb19443e9d6f08753e,2064980,2056089,2078485,2,630.2277560022018
402010,4,101,S,ML,2014,36.999566,-121.556242,f7fb0deff4cfc402c8ba19c43501c95e,2264735,2168999,2167824,1,0.0
402011,4,101,N,ML,2014,36.9996,-121.555853,81aa66d260c99c55ce1ddae168b35629,2138532,2044564,2128759,1,0.0
402012,4,580,W,ML,2017,37.698503,-121.937095,8b9b7126e275016f21c418685c3dba2c,3092753,2575209,2550848,1,0.0
402014,4,101,N,ML,2014,37.002645,-121.556129,81aa66d260c99c55ce1ddae168b35629,2138532,2044564,2128759,1,0.0
402015,4,580,E,ML,2015,37.698211,-121.934682,6d7e0788ca4e4dca71fb7cd6ec546380,3072750,2562266,2517289,1,0.0
402016,4,580,W,ML,2017,37.70183,-121.90489,65af4d7f984466b88ecdf15f08301963,3067636,2535836,2538804,1,0.0
402017,4,580,E,ML,2015,37.701638,-121.912277,3483f6d1f2c3736c34f130b45d8c913b,3034980,2532913,2592939,1,0.0
402018,4,580,W,ML,2013,37.701839,-121.907813,65af4d7f984466b88ecdf15f08301963,3067636,2535836,2538804,1,0.0
402019,4,580,W,ML,2017,37.701573,-121.871745,ca33f75a6710379804cf7928590f9a5f,3134413,2596621,2579104,1,0.0
402020,4,580,W,ML,2017,37.701578,-121.872112,ca33f75a6710379804cf7928590f9a5f,3134413,2596621,2579104,1,0.0
402025,4,580,W,ML,2017,37.702942,-121.755507,7963479c8aa76973a00b3acae242cf3c,3080588,2567563,2537456,1,0.0
402026,4,580,E,ML,2017,37.702703,-121.755526,52b2bfac7c4f55a3bc28633747e3ebde,3055023,2549316,2554823,1,0.0
402027,4,580,W,ML,2017,37.700891,-121.774267,726fda1b3c8af5aa1b74c11f3f2ef499,3075939,2537456,2593504,1,0.0
402028,4,580,W,ML,2017,37.702801,-121.739963,cfae2f2d75e8ec3c73a6f950da5194da,3138073,2594450,2567563,1,0.0
402029,4,580,W,ML,2017,37.708574,-121.725238,721baec4d6ff1de5f9f3ad56ead029d0,3075725,2564311,2597490,1,0.0
402030,4,580,E,ML,2017,37.702925,-121.738302,5dbf1c1e97f285fcb2185f8d45224b13,3062279,2554823,2582775,2,52.956307653955875
402031,4,580,E,ML,2017,37.710034,-121.7211,76d1dafbfda8f0e000f8c90780ca152c,3078894,2546472,2607320,2,157.08509300830093
402032,4,580,E,ML,2017,37.716692,-121.705048,6946f3f8cf3251e5bac98df4d724b0fe,3070006,2552588,2537983,1,0.0
402033,4,580,W,ML,2017,37.717123,-121.704989,bc8361c6be7ec4c8c489cf779815a124,3125302,2546667,2540607,1,0.0
402038,4,37,W,ML,2015,38.098652,-122.520221,1a422d1cf1c1c9db860af596fa9f4e58,8003456,5003402,5011082,1,0.0
402039,4,37,E,ML,2015,38.098527,-122.520036,848c54ee91ff627279cdb4e20951392e,8017393,5004574,5000703,1,0.0
402040,4,37,W,ML,2015,38.105801,-122.511444,6f7c98ff3e7a1219234fa5d3d352799d,8014657,5012449,5006986,1,0.0
402041,4,37,E,ML,2015,38.105662,-122.511247,05364c3f43b97bcaf0695f184dbdca62,8000685,5000703,5006818,1,0.0
402042,4,37,W,ML,2015,38.121611,-122.497174,da57d7b5e3861bf41cdf4d3dc54e90bd,7058482,4526359,5016921,1,0.0
402043,4,37,E,ML,2015,38.121444,-122.497006,36f39ad673b89098e1f9de528751b7ff,7014752,5006818,4529238,1,0.0
402044,4,37,W,ML,2015,38.15484,-122.422075,ef54052f696fe10c9b1b1ac02f51d18c,7064104,3538200,4521549,1,0.0
402045,4,37,E,ML,2015,38.154841,-122.422072,ef54052f696fe10c9b1b1ac02f51d18c,7064104,3538200,4521549,1,0.0
402046,4,37,W,ML,2017,38.117602,-122.289241,5fdbbed5a3290311bf59431e65b8e238,5023004,3520242,3516777,1,0.0
402047,4,37,E,ML,2017,38.117426,-122.289217,1d2cafdfb006265d335dc8f81c9c89ab,5007011,3504288,3525649,1,0.0
402048,4,37,W,ML,2015,38.141456,-122.232308,efec16bba017ccb4b295970fdb4e9bb5,5057705,3534884,3510661,1,0.0
402049,4,37,E,ML,2015,38.141243,-122.232302,539f015384d35d68c34680602b2d0fdc,5020059,3518014,3533754,1,0.0
402050,4,37,W,ML,2015,38.140802,-122.221723,7bc8e922196c4c4087815ae598bf259a,5029720,3524887,3533368,1,0.0
402056,4,87,N,ML,2015,37.329043,-121.895498,c74ffa92f95f2ece533f7666cf63a80c,2212826,2008340,2109009,2,53.13618267759406
402057,4,87,S,ML,2012,37.336501,-121.897652,42b72bf74897f7de4a32a4b1cdd0f35e,2071387,2065186,2060451,1,0.0
402058,4,87,S,ML,2015,37.337199,-121.897882,42b72bf74897f7de4a32a4b1cdd0f35e,2071387,2065186,2060451,2,46.73565226354829
402059,4,87,N,ML,2015,37.337511,-121.897833,e62998941c854644be75696ef68f1edd,2245594,2163330,2040494,2,12.458408124754111
402060,4,85,N,ML,2015,37.356655,-122.062397,6faa1dc6e477badde317095fbb343708,2119487,2100941,2001283,1,0.0
402061,4,85,S,ML,2015,37.356616,-122.06262,d0acf1957db7b1d36cb021d138c2e17d,2222812,2155458,2048082,1,0.0
402062,4,80,E,ML,2015,37.89875,-122.309494,c3d776f689a58245282db249d6c5b31a,4097226,3061416,3005092,1,0.0
402067,4,280,S,ML,2015,37.321367,-121.899571,005586c0c986e59d4dcd979513f7e8e6,2000384,2000391,2053861,1,0.0
402068,4,4,W,ML,2015,38.008612,-121.854384,e11f158ab8e8b4ea9f9ff440aff53431,4111708,3076318,3001560,1,0.0
402069,4,4,E,ML,2015,38.008461,-121.854505,9f2aa115f5eb181f4162e713089d2891,4079076,3061774,3007543,2,424.0335970586782
402070,4,4,W,ML,2016,37.986541,-121.749546,360091de9ef1bb749bc9d93c97de135e,4026837,3025320,3010790,3,11616.735683248118
402071,4,4,E,ML,2016,37.986257,-121.749673,ad0b1d9c593e6e67b86d6579e5e58515,4086003,3065365,3041638,3,11719.914935964744
402072,4,680,S,ML,2015,37.893923,-122.067279,56d792165f159fce7503138808ebb569,4043112,3038482,3050723,2,134.07345877211804
402077,4,80,W,ML,2015,38.137239,-122.221394,7840f8e1e2960568d23f2d06c3bac544,5028885,3524329,3509110,2,53.06960938669569
402079,4,80,E,ML,2017,38.136531,-122.221583,4581c91b1cfa902d5060bec987b04807,5016671,3515332,3529326,1,0.0
402085,4,4,W,ML,2011,37.999201,-121.755245,ec513b5ed200e5609d2622081abe9db7,4117232,3078202,3029118,1,0.0
402086,4,4,E,ML,2017,37.990042,-121.756062,6f288ba5b92a4658f67f4a2e1bbe32a8,4055354,3047315,3065365,2,3352.101351720377
402087,4,4,W,ML,2016,37.981027,-121.745487,1bbc74bb9b614a0bf37b8c68dab3e579,4013703,3013504,3025320,1,0.0
402088,4,4,E,ML,2016,37.980677,-121.745776,5ef2213b11c51213a274c7e63117a835,4047325,3041638,3040121,2,8924.58392890877
402089,4,4,W,ML,2015,37.97472,-121.740969,b5b5ee1bf4dc5bc880abe46d4f2a2617,4090185,3067383,3013504,2,11150.944419574054
402090,4,4,W,ML,2015,37.974846,-121.741059,b5b5ee1bf4dc5bc880abe46d4f2a2617,4090185,3067383,3013504,3,11103.055021346241
402091,4,4,E,ML,2015,37.971366,-121.739449,e45a553b005f79a9c9ddc0b766fc1dd3,4113248,3076850,3067727,2,12218.16068269273
402092,4,4,W,ML,2015,37.97175,-121.739085,b5b5ee1bf4dc5bc880abe46d4f2a2617,4090185,3067383,3013504,2,12053.692664664526
402093,4,4,W,ML,2015,37.965277,-121.739626,60440119af303df2e73d8c66946c555f,4048008,3042132,3067383,1,0.0
402094,4,4,E,ML,2015,37.964854,-121.740054,e45a553b005f79a9c9ddc0b766fc1dd3,4113248,3076850,3067727,1,0.0
